0.000013093	1.40375	0.00
0.000013227	1.45866	0.00
0.000013363	1.51373	0.00
0.000013502	1.56878	0.00
0.000013645	1.6236	0.00
0.00001379	1.67799	0.00
0.000013938	1.73175	0.00
0.000014089	1.78469	0.00
0.000014244	1.83659	0.00
0.000014403	1.88729	0.00
0.000014564	1.93661	0.00
0.00001473	1.98438	0.00
0.000014899	2.03042	0.00
0.000015072	2.07462	0.00
0.00001525	2.11684	0.00
0.000015431	2.15695	0.00
0.000015617	2.19487	0.00
0.000015808	2.23051	0.00
0.000016003	2.26381	0.00
0.000016203	2.29473	0.00
0.000016408	2.32325	0.00
0.000016618	2.34936	0.00
0.000016834	2.37308	0.00
0.000017056	2.39443	0.00
0.000017283	2.41348	0.00
0.000017517	2.4303	0.00
0.000017757	2.44497	0.00
0.000018003	2.45759	0.00
